timeframe,variant,symbol,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk_per_unit,net_r,bars_held,max_favorable_r,chandelier_active,chandelier_activation_time,chandelier_activation_price,ch_activate_r,ch_atr_mult,exit_reason,month
6h,6H_DONCHIAN_ACT4_ATR3,AXS/USDT,SHORT,2025-10-08 00:00:00+00:00,2025-10-10 18:00:00+00:00,2.122,1.1137857142857144,2.254285714285714,1.1137857142857144,0.13228571428571412,7.621490280777546,11,11.883369330453577,True,2025-10-10 18:00:00+00:00,1.523,4.0,3.0,STOP_OR_TRAILING,2025-10
6h,6H_DONCHIAN_ACT4_ATR3,AXS/USDT,SHORT,2025-10-17 06:00:00+00:00,2025-12-19 18:00:00+00:00,1.545,0.8820000000000001,1.6992857142857143,0.8820000000000001,0.15428571428571436,4.297222222222219,254,5.0944444444444414,True,2025-12-15 12:00:00+00:00,0.911,4.0,3.0,STOP_OR_TRAILING,2025-12
6h,6H_DONCHIAN_ACT4_ATR3,AXS/USDT,SHORT,2025-12-31 00:00:00+00:00,2026-01-01 18:00:00+00:00,0.818,0.862,0.862,0.862,0.04400000000000004,-1.0,7,0.6818181818181793,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
6h,6H_DONCHIAN_ACT4_ATR3,AXS/USDT,LONG,2026-01-04 00:00:00+00:00,2026-01-14 00:00:00+00:00,0.935,1.146,0.8815714285714286,1.146,0.05342857142857149,3.9491978609625593,40,7.262032085561487,True,2026-01-14 00:00:00+00:00,1.301,4.0,3.0,STOP_OR_TRAILING,2026-01
6h,6H_DONCHIAN_ACT4_ATR3,AXS/USDT,LONG,2026-01-14 06:00:00+00:00,2026-01-14 18:00:00+00:00,1.354,1.219857142857143,1.219857142857143,1.219857142857143,0.13414285714285712,-1.0,2,0.014909478168264127,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
6h,6H_DONCHIAN_ACT4_ATR3,AXS/USDT,LONG,2026-01-17 00:00:00+00:00,2026-01-25 06:00:00+00:00,1.494,2.2619999999999996,1.2717142857142858,2.2619999999999996,0.2222857142857142,3.4550128534704365,33,6.761568123393318,True,2026-01-20 12:00:00+00:00,1.921,4.0,3.0,STOP_OR_TRAILING,2026-01
6h,6H_DONCHIAN_ACT4_ATR3,BABY/USDT,LONG,2025-10-03 18:00:00+00:00,2025-10-04 12:00:00+00:00,0.05777,0.053142857142857144,0.053142857142857144,0.053142857142857144,0.0046271428571428574,-1.0,3,0.06699598641555987,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
6h,6H_DONCHIAN_ACT4_ATR3,BABY/USDT,SHORT,2025-10-09 00:00:00+00:00,2025-10-10 18:00:00+00:00,0.04719,0.020840714285714285,0.05098428571428572,0.020840714285714285,0.0037942857142857153,6.944465361445782,7,10.370858433734938,True,2025-10-10 18:00:00+00:00,0.03375,4.0,3.0,STOP_OR_TRAILING,2025-10
6h,6H_DONCHIAN_ACT4_ATR3,BABY/USDT,SHORT,2025-10-22 18:00:00+00:00,2025-11-12 18:00:00+00:00,0.03073,0.03350857142857143,0.03350857142857143,0.03350857142857143,0.002778571428571429,-1.0,84,3.4874035989717225,False,,,4.0,3.0,STOP_OR_TRAILING,2025-11
6h,6H_DONCHIAN_ACT4_ATR3,BABY/USDT,SHORT,2025-11-17 12:00:00+00:00,2026-05-03 06:00:00+00:00,0.02601,0.02991,0.02991,0.02991,0.0039000000000000007,-1.0,667,3.935897435897435,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
6h,6H_DONCHIAN_ACT4_ATR3,BABY/USDT,SHORT,2026-05-20 18:00:00+00:00,2026-05-21 12:00:00+00:00,0.01492,0.016762857142857142,0.016762857142857142,0.016762857142857142,0.0018428571428571426,-1.0,3,0.021705426356588266,False,,,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-08-01 16:00:00+00:00,2025-08-07 08:00:00+00:00,113297.93,116696.97428571428,116696.97428571428,116696.97428571428,3399.0442857142916,-1.0,17,0.4053874807666497,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2025-08-10 08:00:00+00:00,2025-08-18 00:00:00+00:00,118815.0,116122.79714285715,116122.79714285715,116122.79714285715,2692.2028571428527,-1.0,23,2.1019961348699083,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-08-19 08:00:00+00:00,2025-08-22 08:00:00+00:00,113786.38,116536.98000000001,116536.98000000001,116536.98000000001,2750.600000000006,-1.0,9,0.7640478441067428,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-08-25 16:00:00+00:00,2025-09-10 08:00:00+00:00,110111.98,114098.28142857143,114098.28142857143,114098.28142857143,3986.3014285714307,-1.0,47,0.7166994396165999,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2025-09-11 16:00:00+00:00,2025-09-22 00:00:00+00:00,115482.69,112812.03142857143,112812.03142857143,112812.03142857143,2670.6585714285757,-1.0,31,0.9051362932952309,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-09-25 16:00:00+00:00,2025-09-28 16:00:00+00:00,108994.49,112064.78,112064.78,112064.78,3070.2899999999936,-1.0,9,0.12194939240267175,False,,,4.0,3.0,STOP_OR_TRAILING,2025-09
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2025-10-01 08:00:00+00:00,2025-10-10 16:00:00+00:00,117423.73,114958.43,114958.43,114958.43,2465.300000000003,-1.0,28,3.5597696020768255,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2025-10-26 16:00:00+00:00,2025-10-29 16:00:00+00:00,114559.4,111146.70999999999,111146.70999999999,111146.70999999999,3412.6900000000023,-1.0,9,0.5393399341868158,False,,,4.0,3.0,STOP_OR_TRAILING,2025-10
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-11-03 08:00:00+00:00,2025-11-24 16:00:00+00:00,105745.71,88184.89571428571,109754.21857142857,88184.89571428571,4008.508571428567,4.380884803610613,64,6.273083754698942,True,2025-11-18 00:00:00+00:00,90512.1,4.0,3.0,STOP_OR_TRAILING,2025-11
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-12-01 08:00:00+00:00,2025-12-02 08:00:00+00:00,84677.87,88026.47428571428,88026.47428571428,88026.47428571428,3348.6042857142893,-1.0,3,0.19319093711964358,False,,,4.0,3.0,STOP_OR_TRAILING,2025-12
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2025-12-14 16:00:00+00:00,2026-01-04 00:00:00+00:00,88172.17,91543.48,91543.48,91543.48,3371.3099999999977,-1.0,61,1.1040693380318054,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2026-01-05 00:00:00+00:00,2026-01-08 00:00:00+00:00,92520.63,90486.23571428572,90486.23571428572,90486.23571428572,2034.394285714283,-1.0,9,1.1150493372544725,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2026-01-13 16:00:00+00:00,2026-01-19 00:00:00+00:00,95414.0,92820.18285714286,92820.18285714286,92820.18285714286,2593.817142857137,-1.0,16,0.9678747042417396,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2026-01-20 16:00:00+00:00,2026-01-23 16:00:00+00:00,88427.66,90937.59000000001,90937.59000000001,90937.59000000001,2509.9300000000076,-1.0,9,0.46380974768220673,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2026-01-25 16:00:00+00:00,2026-01-27 16:00:00+00:00,86670.36,89360.64571428573,89360.64571428573,89360.64571428573,2690.2857142857247,-1.0,6,0.059744583687338954,False,,,4.0,3.0,STOP_OR_TRAILING,2026-01
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2026-01-29 08:00:00+00:00,2026-02-06 16:00:00+00:00,84934.02,70192.605,88128.02285714286,70192.605,3194.0028571428556,4.615341832595199,25,7.806511488942228,True,2026-02-04 16:00:00+00:00,73165.83,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,63192.96,65826.02285714286,65826.02285714286,65826.02285714286,2633.0628571428606,-1.0,3,0.25927220011024615,False,,,4.0,3.0,STOP_OR_TRAILING,2026-02
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2026-03-04 08:00:00+00:00,2026-03-06 08:00:00+00:00,73396.88,68724.67,68724.67,68724.67,4672.210000000006,-1.0,6,0.13978823725817,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2026-03-16 16:00:00+00:00,2026-03-18 08:00:00+00:00,74884.67,72086.85571428572,72086.85571428572,72086.85571428572,2797.814285714281,-1.0,5,0.39864332872089053,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2026-03-22 16:00:00+00:00,2026-03-23 08:00:00+00:00,67859.0,70989.55285714286,70989.55285714286,70989.55285714286,3130.5528571428586,-1.0,2,0.13218751411777324,False,,,4.0,3.0,STOP_OR_TRAILING,2026-03
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,SHORT,2026-03-27 08:00:00+00:00,2026-04-06 00:00:00+00:00,66112.82,69445.0542857143,69445.0542857143,69445.0542857143,3332.234285714294,-1.0,29,0.3339561101003029,False,,,4.0,3.0,STOP_OR_TRAILING,2026-04
8h,8H_DONCHIAN_ACT4_ATR3,BTC/USDT,LONG,2026-04-07 16:00:00+00:00,2026-05-08 00:00:00+00:00,71924.22,79377.22142857143,69438.00714285714,79377.22142857143,2486.212857142862,2.9977326386833845,91,4.394547300570164,True,2026-05-06 08:00:00+00:00,81704.25,4.0,3.0,STOP_OR_TRAILING,2026-05
8h,8H_DONCHIAN_ACT4_ATR3,ETH/USDT,LONG,2025-07-16 00:00:00+00:00,2025-07-23 16:00:00+00:00,3162.45,3538.7814285714285,3011.942857142857,3538.7814285714285,150.50714285714275,2.500422381472168,23,4.634663755873005,True,2025-07-20 08:00:00+00:00,3786.05,4.0,3.0,STOP_OR_TRAILING,2025-07
8h,8H_DONCHIAN_ACT4_ATR3,ETH/USDT,LONG,2025-07-27 16:00:00+00:00,2025-08-01 00:00:00+00:00,3872.1,3652.1242857142856,3652.1242857142856,3652.1242857142856,219.97571428571428,-1.0,13,0.3132163940175218,False,,,4.0,3.0,STOP_OR_TRAILING,2025-08
